1732002735.7832015,958.0
1732002735.8520906,882.0
1732002735.913684,734.0
1732002735.9825296,574.0
1732002736.0624294,454.0
1732002736.3918269,424.0
1732002736.4366536,466.0
1732002736.4804974,543.0
1732002736.7363472,603.0
1732002737.0001645,602.0
1732002737.123329,519.0
1732002737.3473105,372.0
1732002737.7013237,208.0
1732002738.2466621,87.0
1732002738.3101442,60.0
1732002738.374654,150.0
1732002738.4399703,339.0
1732002738.50275,575.0
1732002738.7564366,792.0
1732002739.0810168,928.0
1732002739.2467232,951.0
1732002739.299553,868.0
1732002739.3515596,718.0
1732002739.4673526,545.0
1732002739.5517523,442.0
1732002739.6068594,418.0
1732002739.6558979,465.0
1732002739.7130363,543.0
1732002739.7631078,599.0
1732002739.8250697,591.0
1732002739.8774197,503.0
1732002739.942756,354.0
1732002740.007946,194.0
1732002740.0701423,83.0
1732002740.1268535,69.0
1732002740.1858363,172.0
1732002740.24578,369.0
1732002740.2979133,607.0
1732002740.3640056,817.0
1732002740.4222538,941.0
1732002740.4888325,951.0
1732002740.5450647,856.0
1732002740.6069384,686.0
1732002740.660068,536.0
1732002740.7240229,442.0
1732002740.777557,427.0
1732002740.8382487,480.0
1732002740.897248,558.0
1732002740.953609,609.0
1732002741.0057847,592.0
1732002741.0854878,494.0
1732002741.1366432,339.0
1732002741.1947463,178.0
1732002741.2448325,73.0
1732002741.2969913,69.0
1732002741.3471918,181.0
1732002741.395829,384.0
1732002741.448356,622.0
1732002741.4925199,827.0
1732002741.5618017,942.0
1732002741.615933,942.0
1732002741.6765516,841.0
1732002741.73196,668.0
1732002741.7833629,519.0
1732002741.8360138,431.0
1732002741.8886256,423.0
1732002741.942331,479.0
1732002741.9958386,557.0
1732002742.0445473,604.0
1732002742.0953848,580.0
1732002742.1480496,477.0
1732002742.2059314,321.0
1732002742.2595289,166.0
1732002742.3522272,71.0
1732002742.4376647,81.0
1732002742.5342636,205.0
1732002742.6629725,415.0
1732002742.7525997,653.0
1732002742.8342614,850.0
1732002742.8904364,953.0
1732002742.950035,939.0
1732002743.0150588,813.0
1732002743.071992,653.0
1732002743.135135,511.0
1732002743.1727707,432.0
1732002743.2381063,433.0
1732002743.286564,495.0
1732002743.3325593,572.0
1732002743.3923442,612.0
1732002743.4384208,578.0
1732002743.490142,466.0
1732002743.5356636,305.0
1732002743.587399,151.0
1732002743.640155,63.0
1732002743.6862993,82.0
1732002743.7340865,216.0
1732002743.7959125,431.0
1732002743.850052,668.0
1732002743.9164975,858.0
1732002743.9887154,951.0
1732002744.0480063,924.0
1732002744.0978608,798.0
1732002744.1553638,636.0
1732002744.206351,496.0
1732002744.2572136,423.0
1732002744.3108952,430.0
1732002744.375942,495.0
1732002744.471822,571.0
1732002744.5424888,605.0
1732002744.606898,565.0
1732002744.6597943,448.0
1732002744.7075875,288.0
1732002744.7624326,140.0
1732002744.8114862,64.0
1732002744.8690352,97.0
1732002744.9198492,242.0
1732002744.9802225,463.0
1732002745.034275,698.0
1732002745.0866082,879.0
1732002745.141174,956.0
1732002745.1940806,912.0
1732002745.2451632,782.0
1732002745.3040764,622.0
1732002745.3540874,489.0
1732002745.4067578,426.0
1732002745.4542978,442.0
1732002745.523961,511.0
1732002745.6470582,584.0
1732002745.70783,612.0
1732002745.7579424,562.0
1732002745.807857,436.0
1732002745.857334,272.0
1732002745.9085057,126.0
1732002745.9556043,57.0
1732002746.0113144,100.0
1732002746.0704057,254.0
1732002746.122093,479.0
1732002746.1724122,712.0
1732002746.2299566,905.0
1732002746.279784,961.0
1732002746.3318226,905.0
1732002746.3805842,767.0
1732002746.4374547,604.0
1732002746.4902873,475.0
1732002746.5463724,418.0
1732002746.6059897,440.0
1732002746.6638787,511.0
1732002746.7169735,582.0
1732002746.7729404,604.0
1732002746.831916,547.0
1732002746.8845627,418.0
1732002746.9368508,255.0
1732002746.99404,117.0
1732002747.0462906,61.0
1732002747.10339,117.0
1732002747.1552763,282.0
1732002747.2057297,511.0
1732002747.2589478,740.0
1732002747.3124962,909.0
1732002747.3622944,956.0
1732002747.4194536,891.0
1732002747.4692578,751.0
1732002747.5176625,591.0
1732002747.5637023,470.0
1732002747.6119373,424.0
1732002747.669349,453.0
1732002747.7164435,527.0
1732002747.7642844,595.0
1732002747.8253062,608.0
1732002747.877057,542.0
1732002747.93318,405.0
1732002747.9974742,239.0
1732002748.109536,105.0
1732002748.1663084,56.0
1732002748.215884,123.0
1732002748.2713876,295.0
1732002748.3203065,527.0
1732002748.3845062,780.0
1732002748.4365294,925.0
1732002748.500064,958.0
1732002748.552269,882.0
1732002748.603858,734.0
1732002748.6582785,574.0
1732002748.7412248,457.0
1732002748.8423193,417.0
1732002748.9627883,451.0
1732002749.0400553,527.0
1732002749.0982625,592.0
1732002749.14781,599.0
1732002749.199535,526.0
1732002749.2506135,386.0
1732002749.3051724,224.0
1732002749.3585865,98.0
1732002749.4075384,63.0
1732002749.457466,143.0
1732002749.5065935,324.0
1732002749.5577915,575.0
1732002749.6106954,792.0
1732002749.7023323,928.0
1732002749.7647853,951.0
1732002749.8133652,868.0
1732002749.8674552,718.0
1732002749.9147267,562.0
1732002749.9631977,454.0
1732002750.0206192,424.0
1732002750.070214,466.0
1732002750.124116,543.0
1732002750.1782284,603.0
1732002750.2314935,602.0
1732002750.2844892,519.0
1732002750.340661,372.0
1732002750.3922586,208.0
1732002750.4483452,87.0
1732002750.4986567,60.0
1732002750.5567663,150.0
1732002750.6059415,369.0
1732002750.6546412,607.0
1732002750.7037804,817.0
1732002750.7549586,941.0
1732002750.8078506,951.0
1732002750.8553584,856.0
1732002750.908743,701.0
1732002750.9650116,545.0
1732002751.0169115,442.0
1732002751.0788019,418.0
1732002751.136572,465.0
1732002751.1848736,543.0
1732002751.2443655,599.0
1732002751.2965598,591.0
1732002751.3530378,503.0
1732002751.3969886,354.0
1732002751.5179405,194.0
1732002751.5923998,83.0
1732002751.6423774,69.0
1732002751.6897922,181.0
1732002751.7365918,384.0
1732002751.7873871,622.0
1732002751.8372016,827.0
1732002751.8872933,942.0
1732002751.9486463,942.0
1732002752.0104775,841.0
1732002752.0709414,686.0
1732002752.1317475,536.0
1732002752.1717434,442.0
1732002752.2332215,427.0
1732002752.2818537,480.0
1732002752.3369856,558.0
1732002752.3830197,609.0
1732002752.4263375,592.0
1732002752.485996,494.0
1732002752.536034,339.0
1732002752.5791311,178.0
1732002752.6321208,73.0
1732002752.6790369,81.0
1732002752.7260377,205.0
1732002752.7779899,415.0
1732002752.828132,653.0
1732002752.8780537,850.0
1732002752.9289446,953.0
1732002752.97576,939.0
1732002753.0354276,828.0
1732002753.0783577,668.0
1732002753.1320894,519.0
1732002753.1830592,431.0
1732002753.234218,423.0
1732002753.2839255,479.0
1732002753.3331347,557.0
1732002753.3797393,604.0
1732002753.4234471,580.0
1732002753.4700751,477.0
1732002753.5224943,321.0
1732002753.5773895,166.0
1732002753.629859,63.0
1732002753.676549,82.0
1732002753.7272546,216.0
1732002753.7764046,431.0
1732002753.8253133,668.0
1732002753.865587,858.0
1732002753.9160879,951.0
1732002753.9608452,929.0
1732002754.0113912,813.0
1732002754.0603,653.0
1732002754.1083963,511.0
1732002754.1530433,432.0
1732002754.2020316,433.0
1732002754.2457802,495.0
1732002754.2884896,572.0
1732002754.3384953,612.0
1732002754.3837245,578.0
1732002754.4361875,466.0
1732002754.481632,305.0
1732002754.529471,151.0
1732002754.5845132,64.0
1732002754.6296134,97.0
1732002754.6828234,242.0
1732002754.732277,463.0
1732002754.7820354,698.0
1732002754.8328185,879.0
1732002754.8828871,959.0
1732002754.927791,924.0
1732002754.9881508,798.0
1732002755.038411,636.0
1732002755.1319814,496.0
1732002755.22938,423.0
1732002755.2865238,430.0
1732002755.3332903,495.0
1732002755.388672,571.0
1732002755.43306,605.0
1732002755.4920015,565.0
1732002755.5373683,448.0
1732002755.5869222,288.0
1732002755.6368043,126.0
1732002755.6844947,57.0
1732002755.732621,100.0
1732002755.7826757,254.0
1732002755.828569,479.0
1732002755.884583,712.0
1732002755.9364283,886.0
1732002755.9938102,956.0
1732002756.0513856,912.0
1732002756.1065955,782.0
1732002756.1516519,622.0
1732002756.2079263,489.0
1732002756.2534697,426.0
1732002756.311925,442.0
1732002756.3598094,511.0
1732002756.410663,584.0
1732002756.4564738,612.0
1732002756.5022633,562.0
1732002756.5571988,436.0
1732002756.6066651,255.0
1732002756.6588345,117.0
1732002756.7109249,61.0
1732002756.76612,117.0
1732002756.8201866,282.0
1732002756.8705459,511.0
1732002756.9184983,740.0
1732002756.9684997,905.0
1732002757.0152194,961.0
1732002757.0709193,905.0
1732002757.1218276,767.0
1732002757.1818292,604.0
1732002757.2347348,475.0
1732002757.285775,418.0
1732002757.337394,440.0
1732002757.389247,511.0
1732002757.438028,582.0
1732002757.4900815,604.0
1732002757.5423002,547.0
1732002757.601339,405.0
1732002757.6516216,239.0
1732002757.7065127,105.0
1732002757.7700763,56.0
1732002757.8218067,123.0
1732002757.8722577,295.0
1732002757.9272697,527.0
1732002757.9811413,753.0
1732002758.0318687,909.0
1732002758.0818672,956.0
1732002758.1403048,891.0
1732002758.2677896,751.0
1732002758.324458,591.0
1732002758.3784802,470.0
1732002758.4326003,424.0
1732002758.4856827,453.0
1732002758.5443554,527.0
1732002758.5944777,595.0
1732002758.6465662,608.0
1732002758.6984231,526.0
1732002758.748669,386.0
1732002758.8020554,224.0
1732002758.8502047,98.0
1732002758.8976612,63.0
1732002758.948428,143.0
1732002758.9993885,324.0
1732002759.0497212,559.0
1732002759.1079237,780.0
1732002759.1874304,925.0
1732002759.2574074,958.0
1732002759.3297575,882.0
1732002759.4275832,734.0
1732002759.4977465,574.0
1732002759.6022046,457.0
1732002759.6552212,417.0
1732002759.7071345,451.0
1732002759.7639337,527.0
1732002759.8183408,592.0
1732002759.8709452,602.0
1732002759.927259,519.0
1732002759.9833565,372.0
1732002760.0273273,208.0
1732002760.0897784,87.0
1732002760.1745424,60.0
1732002760.2642741,150.0
1732002760.3715286,339.0
1732002760.443241,575.0
1732002760.5307443,792.0
1732002760.581105,928.0
1732002760.6281242,951.0
1732002760.685184,868.0
1732002760.7344875,718.0
1732002760.7914503,562.0
1732002760.8459783,454.0
1732002760.898981,424.0
1732002760.9443765,466.0
1732002760.9985123,543.0
1732002761.0598552,603.0
1732002761.1181235,591.0
1732002761.1659586,503.0
1732002761.2291107,354.0
1732002761.3460598,194.0
1732002761.4147363,83.0
1732002761.4629703,69.0
1732002761.5106266,172.0
1732002761.5650089,369.0
1732002761.6151066,607.0
1732002761.66832,817.0
1732002761.720452,941.0
1732002761.7755282,951.0
1732002761.8374155,856.0
1732002761.8872519,701.0
1732002761.9389248,545.0
1732002762.0004444,442.0
1732002762.0537455,418.0
1732002762.1085758,465.0
1732002762.1617787,543.0
1732002762.2145176,609.0
1732002762.2704644,592.0
1732002762.31989,494.0
1732002762.3758693,339.0
1732002762.4225504,178.0
1732002762.4726453,73.0
1732002762.5220268,69.0
1732002762.5738344,181.0
1732002762.6232944,384.0
1732002762.6732905,622.0
1732002762.7216065,827.0
1732002762.7737012,942.0
1732002762.8153634,942.0
1732002762.8718102,841.0
1732002762.9192476,686.0
1732002762.9698308,536.0
1732002763.0197961,442.0
1732002763.0669894,427.0
1732002763.115987,480.0
1732002763.1585317,557.0
1732002763.2051654,604.0
1732002763.2570171,580.0
1732002763.306674,477.0
1732002763.364091,321.0
1732002763.4186974,166.0
1732002763.4609504,71.0
1732002763.5134213,81.0
1732002763.5568752,205.0
1732002763.611752,415.0
1732002763.6604447,653.0
1732002763.709194,850.0
1732002763.7606359,953.0
1732002763.8026633,939.0
1732002763.849085,828.0
1732002763.89951,668.0
1732002763.9459817,519.0
1732002763.9938657,431.0
1732002764.0416298,423.0
1732002764.0880656,495.0
1732002764.133605,572.0
1732002764.1817348,612.0
1732002764.233016,578.0
1732002764.2798004,466.0
1732002764.332973,305.0
1732002764.3792572,151.0
1732002764.436096,63.0
1732002764.4841218,82.0
1732002764.5374784,216.0
1732002764.5874217,431.0
1732002764.6367483,668.0
1732002764.6870751,858.0
1732002764.7357051,951.0
1732002764.8077343,929.0
1732002764.8940887,813.0
1732002764.9739265,653.0
1732002765.0215728,511.0
1732002765.071535,432.0
1732002765.1216168,430.0
1732002765.1699145,495.0
1732002765.2219274,571.0
1732002765.2680087,605.0
1732002765.32086,565.0
1732002765.3726082,448.0
1732002765.4224548,288.0
1732002765.4680429,140.0
1732002765.514383,64.0
1732002765.5606585,97.0
1732002765.638061,242.0
1732002765.7029822,463.0
1732002765.7612631,698.0
1732002765.8119633,879.0
1732002765.862387,959.0
1732002765.917333,924.0
1732002765.9709437,798.0
1732002766.0275793,636.0
1732002766.0961385,496.0
1732002766.1547408,423.0
1732002766.2081358,442.0
1732002766.2610636,511.0
1732002766.317625,584.0
1732002766.367452,612.0
1732002766.4187279,562.0
1732002766.4699433,436.0
1732002766.5207713,272.0
1732002766.5713296,126.0
1732002766.6245017,57.0
1732002766.6811528,100.0
1732002766.7298386,254.0
1732002766.783633,479.0
1732002766.8334987,712.0
1732002766.8816066,886.0
1732002766.9317567,956.0
1732002766.9800065,912.0
1732002767.0385056,782.0
1732002767.087503,622.0
1732002767.1439152,489.0
1732002767.191488,418.0
1732002767.2462142,440.0
1732002767.298624,511.0
1732002767.3514822,582.0
1732002767.3978188,604.0
1732002767.45215,547.0
1732002767.5029004,418.0
1732002767.554198,255.0
1732002767.6018357,117.0
1732002767.6581867,61.0
1732002767.7056355,117.0
1732002767.7602813,282.0
1732002767.8145769,511.0
1732002767.9270816,740.0
1732002768.0312047,905.0
1732002768.087589,961.0
1732002768.137014,905.0
1732002768.192461,767.0
1732002768.2439044,604.0
1732002768.3012426,470.0
1732002768.3549275,424.0
1732002768.4005563,453.0
1732002768.4542491,527.0
1732002768.5042355,595.0
1732002768.5614362,608.0
1732002768.6111548,542.0
1732002768.6571712,405.0
1732002768.7130783,239.0
1732002768.7603412,105.0
1732002768.8157923,56.0
1732002768.8693552,123.0
1732002768.9210603,295.0
1732002768.9737048,527.0
1732002769.024807,753.0
1732002769.077239,909.0
1732002769.1325574,956.0
1732002769.1832426,891.0
1732002769.2372901,751.0
1732002769.28815,574.0
1732002769.3388622,457.0
1732002769.391567,417.0
1732002769.4426785,451.0
1732002769.4988227,527.0
1732002769.5495796,592.0
1732002769.5977075,599.0
1732002769.6538181,526.0
1732002769.706857,386.0
1732002769.761747,224.0
1732002769.813625,98.0
1732002769.8713727,63.0
1732002769.9202487,143.0
1732002769.9800203,324.0
1732002770.0365083,559.0
1732002770.0875206,780.0
1732002770.1417873,925.0
1732002770.1919467,958.0
1732002770.243943,882.0
1732002770.2987149,718.0
1732002770.349056,562.0
1732002770.405741,454.0
1732002770.4562147,424.0
1732002770.5157695,466.0
1732002770.5655441,543.0
1732002770.6171007,603.0
1732002770.6716104,602.0
1732002770.7930725,519.0
1732002770.8843544,372.0
1732002770.9392636,208.0
1732002770.9874082,87.0
1732002771.0433116,60.0
1732002771.1131213,150.0
1732002771.1661644,339.0
1732002771.2163227,575.0
1732002771.2682552,792.0
1732002771.3263984,928.0
1732002771.3815744,951.0
1732002771.4323013,856.0
1732002771.4855788,701.0
1732002771.5354328,545.0
1732002771.595302,442.0
1732002771.6469655,418.0
1732002771.7013729,465.0
1732002771.7522886,543.0
1732002771.8026762,599.0
1732002771.8622243,591.0
1732002771.9150746,503.0
1732002771.960833,354.0
1732002772.0142539,194.0
1732002772.066259,83.0
1732002772.122199,69.0
1732002772.1710978,172.0
1732002772.2223258,369.0
1732002772.2754245,607.0
1732002772.3352032,817.0
1732002772.3843195,941.0
1732002772.4389086,951.0
1732002772.4839714,841.0
1732002772.5371625,686.0
1732002772.5851388,536.0
1732002772.6344903,442.0
1732002772.6865852,427.0
1732002772.7349901,480.0
1732002772.7854567,558.0
1732002772.83453,609.0
1732002772.8846712,592.0
1732002772.935629,494.0
1732002772.985328,339.0
1732002773.0300562,178.0
1732002773.0821164,73.0
1732002773.1291645,69.0
1732002773.1772132,181.0
1732002773.2160988,384.0
1732002773.265317,622.0
1732002773.3128326,827.0
1732002773.3608303,942.0
1732002773.4049582,939.0
1732002773.4596648,828.0
1732002773.5096064,668.0
1732002773.5604982,519.0
1732002773.6126676,431.0
1732002773.6594155,423.0
1732002773.714135,479.0
1732002773.761606,557.0
1732002773.8131185,604.0
1732002773.8623645,580.0
1732002773.9171064,477.0
1732002774.0196674,321.0
1732002774.0896833,166.0
1732002774.1343517,71.0
1732002774.1840277,81.0
1732002774.2376995,205.0
1732002774.2851954,415.0
1732002774.3330069,653.0
1732002774.382744,850.0
1732002774.4308994,951.0
1732002774.472634,929.0
1732002774.5225747,813.0
1732002774.566645,653.0
1732002774.61036,511.0
1732002774.6658044,432.0
1732002774.7147675,433.0
1732002774.7641017,495.0
1732002774.8145883,572.0
1732002774.865591,612.0
1732002774.9172306,578.0
1732002774.9702067,466.0
1732002775.0181725,305.0
1732002775.0755448,151.0
1732002775.119615,63.0
1732002775.1770806,82.0
1732002775.2207966,216.0
1732002775.26987,431.0
1732002775.3205283,668.0
1732002775.364933,879.0
1732002775.4177756,959.0
1732002775.469772,924.0
1732002775.5210962,798.0
1732002775.5687964,636.0
1732002775.6197553,496.0
1732002775.6678867,423.0
1732002775.7271965,430.0
1732002775.768897,495.0
1732002775.8207655,571.0
1732002775.8747408,605.0
1732002775.9313858,565.0
1732002775.979418,448.0
1732002776.043355,288.0
1732002776.0989954,140.0
1732002776.1523662,64.0
1732002776.203884,97.0
1732002776.262707,242.0
1732002776.3117173,463.0
1732002776.360745,712.0
1732002776.4172122,886.0
1732002776.4679148,956.0
1732002776.5290842,912.0
1732002776.5775397,782.0
1732002776.633652,622.0
1732002776.6814134,489.0
1732002776.7294211,426.0
1732002776.7839909,442.0
1732002776.8348014,511.0
1732002776.8868213,584.0
1732002776.938795,612.0
1732002777.0137086,562.0
1732002777.1384244,436.0
1732002777.188903,272.0
1732002777.2411277,126.0
1732002777.2917182,57.0
1732002777.3462071,100.0
1732002777.396754,254.0
1732002777.4458432,479.0
1732002777.4998465,740.0
1732002777.5510902,905.0
1732002777.6095974,961.0
1732002777.6585703,905.0
1732002777.7184007,767.0
1732002777.7754626,604.0
1732002777.8443065,475.0
1732002777.895744,418.0
1732002777.9568198,440.0
1732002778.0051324,511.0
1732002778.057435,582.0
1732002778.1180215,604.0
1732002778.2114995,547.0
1732002778.281423,418.0
1732002778.336732,255.0
1732002778.394413,117.0
1732002778.4528584,61.0
1732002778.5060263,117.0
1732002778.5524285,282.0
1732002778.623286,527.0
1732002778.6895072,753.0
1732002778.7770119,909.0
1732002778.8633687,956.0
1732002778.9317372,891.0
1732002778.9990199,751.0
1732002779.0585105,591.0
1732002779.1172497,470.0
1732002779.1842487,424.0
1732002779.2464838,453.0
1732002779.3261762,527.0
1732002779.378563,595.0
1732002779.4683096,608.0
1732002779.5959275,542.0
1732002779.6489606,405.0
1732002779.7096033,239.0
1732002779.76377,105.0
1732002779.818481,56.0
1732002779.8801444,123.0
1732002779.9325058,324.0
1732002779.9915476,559.0
1732002780.0442245,780.0
1732002780.1007473,925.0
1732002780.1544006,958.0
1732002780.2118263,882.0
1732002780.2631137,734.0
1732002780.3156154,574.0
1732002780.376259,457.0
1732002780.4347162,417.0
1732002780.4878054,451.0
1732002780.55036,527.0
1732002780.6021414,592.0
1732002780.6642945,599.0
1732002780.7218945,526.0
1732002780.7949622,386.0
1732002780.844998,224.0
1732002780.90406,98.0
1732002780.9581466,63.0
1732002781.0119812,150.0
1732002781.0729465,339.0
1732002781.1537042,575.0
1732002781.210722,792.0
1732002781.2654648,928.0
1732002781.3225474,951.0
1732002781.3846486,868.0
1732002781.4380505,718.0
1732002781.4979804,562.0
1732002781.5509982,454.0
1732002781.6297426,424.0
1732002781.682182,466.0
1732002781.7699502,543.0
1732002781.8723817,603.0
1732002782.1050615,602.0
1732002782.186836,519.0
1732002782.2975798,372.0
1732002782.3914104,208.0
1732002782.4744246,87.0
1732002782.5412393,69.0
1732002782.5962863,172.0
1732002782.6446612,369.0
1732002782.7022254,607.0
1732002782.7656114,817.0
1732002782.8247108,941.0
1732002782.8753548,951.0
1732002782.929961,856.0
1732002782.9780424,701.0
1732002783.0311308,545.0
1732002783.0937781,442.0
1732002783.151901,418.0
1732002783.205242,465.0
1732002783.2590997,543.0
1732002783.3169582,599.0
1732002783.377598,591.0
